,support,mape,rmse,mae,r2
train,559.9,0.014100000000000001,0.4516,0.2716,0.9978999999999999
cv,69.1,0.029600000000000005,1.4636,0.7436999999999999,0.9768000000000001
unobserved,77.0,0.046299999999999994,2.2795,1.2541999999999998,0.9561999999999999
