,support,mape,rmse,mae,r2
train,575.9,0.004999999999999999,0.1457,0.1095,1.0
cv,69.1,0.011899999999999999,0.3677,0.25220000000000004,0.9986
unobserved,77.0,0.015100000000000002,0.4678,0.2893,0.9979999999999999
