,support,mape,rmse,mae,r2
train,606.9,0.004999999999999999,0.14279999999999998,0.1068,1.0
cv,69.1,0.013499999999999998,0.5959999999999999,0.3168,0.9958
unobserved,77.0,0.0186,0.8083,0.4321,0.9944
