,support,mape,rmse,mae,r2
train,606.9,0.004999999999999999,0.1426,0.1071,1.0
cv,69.1,0.0116,0.3527,0.24470000000000006,0.9986
unobserved,77.0,0.014600000000000002,0.4692,0.28319999999999995,0.9979999999999999
