,support,mape,rmse,mae,r2
train,606.9,0.004999999999999999,0.1434,0.10750000000000001,1.0
cv,69.1,0.012,0.37470000000000003,0.25420000000000004,0.9986
unobserved,77.0,0.014600000000000002,0.47400000000000003,0.2861,0.9979999999999999
