,support,mape,rmse,mae,r2
train,497.9,0.005399999999999999,0.1579,0.12029999999999999,1.0
cv,69.1,0.013800000000000002,0.40549999999999997,0.2832,0.9983000000000001
unobserved,77.0,0.0163,0.48840000000000006,0.30589999999999995,0.9978999999999999
