,support,mape,rmse,mae,r2
train,590.9,0.004999999999999999,0.1474,0.11040000000000001,1.0
cv,69.1,0.012,0.37029999999999996,0.2573,0.9986
unobserved,77.0,0.014700000000000001,0.4725,0.2869,0.9979999999999999
