,support,mape,rmse,mae,r2
train,349.0,0.043399999999999994,1.3664,0.8577999999999999,0.9725000000000001
cv,45.5,0.12250000000000001,3.5252000000000003,2.4008000000000003,0.8326
unobserved,51.0,0.133,5.645999999999999,3.0006,0.6291
