,support,mape,rmse,mae,r2
train,608.6,0.0134,0.4553,0.2718,0.9979999999999999
cv,69.1,0.0235,0.8018000000000001,0.4671,0.9931000000000001
unobserved,77.0,0.030900000000000004,0.8779,0.5562000000000001,0.9933
