,support,mape,rmse,mae,r2
train,558.9,0.014400000000000001,0.49029999999999996,0.2834,0.9972
cv,69.1,0.026600000000000002,1.0906000000000002,0.6284,0.9873000000000001
unobserved,77.0,0.028100000000000003,0.9014,0.5827,0.9930000000000001
