,support,mape,rmse,mae,r2
train,311.0,0.0197,0.6119,0.37350000000000005,0.9963000000000001
cv,69.1,0.05630000000000002,2.0074,1.3032,0.9554
unobserved,77.0,0.048799999999999996,1.4949,0.9888000000000001,0.9807
