,support,mape,rmse,mae,r2
train,16718.4,0.16210000000000002,41239.968499999995,28402.999900000003,0.8717
cv,1857.6,0.1817,47882.4353,32167.8104,0.8265
unobserved,2064.0,0.1815,46073.1586,31440.014199999998,0.8456999999999999
