,support,mape,rmse,mae,r2
train,16718.4,0.1619,41205.103500000005,28393.161199999995,0.8718999999999999
cv,1857.6,0.18369999999999997,48061.7057,32379.892699999997,0.8254999999999999
unobserved,2064.0,0.1815,45784.5678,31323.028100000003,0.8474999999999999
