,support,mape,rmse,mae,r2
train,16718.4,0.1617,41297.653600000005,28367.798300000002,0.8714999999999999
cv,1857.6,0.1806,47902.0068,32125.017899999995,0.8266
unobserved,2064.0,0.1791,45790.5538,31117.500000000007,0.8474999999999999
