,support,mape,rmse,mae,r2
train,3597.8,4.501399999999999,3773093.7206,2427338.6433999995,0.7899
cv,401.3,7.9437000000000015,7021469.1128,4757010.393999999,0.26619999999999994
unobserved,446.0,6.797900000000001,7653230.043,5133255.977200001,0.15450000000000003
