,support,mape,rmse,mae,r2
train,137283.4,0.5972999999999999,1663.9872,1102.0431000000003,0.6155999999999999
cv,16948.6,0.6103999999999999,1915.8346999999999,1193.3740999999998,0.5640000000000001
unobserved,18832.0,0.6,1961.1878000000002,1202.4666000000002,0.5496000000000001
