,support,mape,rmse,mae,r2
train,148565.4,0.6032,1703.2092999999998,1123.7122,0.5881000000000001
cv,16948.6,0.6113999999999999,1901.4694,1192.1462000000001,0.5702999999999999
unobserved,18832.0,0.6001000000000001,1943.6478,1200.4189000000001,0.5576
