,support,mape,rmse,mae,r2
train,35140.7,966754161161648.4,1682.5132,1429.2979,0.2725000000000001
cv,4338.3,878064444667116.0,1748.9418,1494.0535,0.2258
unobserved,4821.0,2.5058,1732.4472,1479.8628,0.2325
