,support,mape,rmse,mae,r2
train,37092.7,908434740671271.6,1696.7896,1443.4469000000001,0.2672
cv,4338.3,886328619622895.4,1748.6732,1493.7376,0.2262
unobserved,4821.0,2.5085,1733.7172000000003,1480.7278000000001,0.23149999999999998
