,support,mape,rmse,mae,r2
train,36116.7,943404953192496.2,1688.9545999999998,1435.1088999999997,0.27120000000000005
cv,4338.3,889853905959490.5,1749.6212,1494.6068,0.2253
unobserved,4821.0,2.5176,1734.4776000000002,1481.4197,0.23070000000000004
