,support,mape,rmse,mae,r2
train,36116.7,930291757550341.6,1684.6642,1432.0104,0.27130000000000004
cv,4338.3,869827013917954.6,1745.9785,1490.8815,0.2284
unobserved,4821.0,2.4935,1732.1,1478.5146,0.23299999999999996
