,support,mape,rmse,mae,r2
train,4313.1,0.08349999999999999,0.019899999999999998,0.015000000000000003,0.9244
cv,528.7,0.13290000000000002,0.038000000000000006,0.026500000000000003,0.8246
unobserved,588.0,0.1287,0.039299999999999995,0.0264,0.8248
