,support,mape,rmse,mae,r2
train,1628.6,0.1835,1898912.2691000004,958235.7521999998,0.9570000000000001
cv,2742.3,0.5351999999999999,3480196.562500001,2145493.4358,0.4744999999999999
unobserved,3048.0,0.5589,3360635.8552,2121332.5352000003,0.43289999999999995
