,support,mape,rmse,mae,r2
train,12393.8,0.31779999999999997,1790247.0384,1100130.4024,0.8943999999999999
cv,2742.3,0.45640000000000003,2854072.6638,1560613.8544,0.6464000000000001
unobserved,3048.0,0.4743999999999999,2718720.7964,1547511.9749,0.6294
