,support,mape,rmse,mae,r2
train,4374.0,0.039599999999999996,710.8972,434.8241,0.9949999999999999
cv,540.0,0.0464,1087.9861999999998,572.1215,0.9884999999999999
unobserved,600.0,0.0477,1240.5866999999998,617.6024,0.984
