,support,mape,rmse,mae,r2
train,4374.0,0.0394,691.0537999999999,421.49389999999994,0.9957
cv,540.0,0.0464,1089.9334000000001,578.4549000000001,0.9883
unobserved,600.0,0.0475,1245.1347,613.0098999999999,0.9841
