,support,mape,rmse,mae,r2
train,4496.0,0.039299999999999995,693.9877,423.52119999999996,0.9953000000000001
cv,540.0,0.046099999999999995,1083.6300999999999,571.9532,0.9884000000000001
unobserved,600.0,0.0475,1238.6895,611.3966,0.984
