,support,mape,rmse,mae,r2
train,4617.0,0.0397,709.1079,433.31040000000013,0.9949999999999999
cv,540.0,0.046299999999999994,1086.3599,571.5228,0.9883
unobserved,600.0,0.0474,1232.7488999999998,611.9449000000001,0.9843
