,support,mape,rmse,mae,r2
train,4617.0,0.0394,696.4631999999999,425.5799,0.9952
cv,540.0,0.046099999999999995,1085.0142,571.2411,0.9884000000000001
unobserved,600.0,0.0474,1243.4377,611.3534000000001,0.9837999999999999
