,support,mape,rmse,mae,r2
train,1005.6,0.0274,10766.150299999998,4966.157799999999,0.9834999999999999
cv,131.4,0.0948,27026.6391,16302.809299999999,0.8794000000000001
unobserved,146.0,0.0934,33932.0125,17864.454500000003,0.8322999999999998
