,support,mape,rmse,mae,r2
train,437.1,0.2676,3171.1143999999995,1884.6478,0.6923
cv,120.4,0.4892,12178.94,7061.446399999999,-0.075
unobserved,134.0,0.48690000000000005,14836.1935,8975.516,-0.1353
