,support,mape,rmse,mae,r2
train,2917.2,0.0411,744.8489999999999,426.4725,0.9916
cv,540.0,0.0611,2775.9377999999997,948.7337000000001,0.9243
unobserved,600.0,0.059599999999999986,2191.2376999999997,872.2624,0.9501
