,support,mape,rmse,mae,r2
train,24680.7,0.39100000000000007,1983137.2739,1217665.5052,0.8302999999999999
cv,2742.3,0.44259999999999994,2732816.5786,1459261.5065999997,0.6763000000000001
unobserved,3048.0,0.4641,2572338.5322000002,1443282.8948,0.6682
