,support,mape,rmse,mae,r2
train,1182.6,0.028100000000000003,10364.8859,4892.0549,0.9828000000000001
cv,131.4,0.0923,27042.8654,15940.7456,0.8788
unobserved,146.0,0.09019999999999999,33115.971000000005,17334.990899999997,0.8404
