,support,mape,rmse,mae,r2
train,1182.6,0.0284,10178.030799999999,4937.9256000000005,0.9834999999999999
cv,131.4,0.09179999999999999,26851.2569,15841.0997,0.8807
unobserved,146.0,0.0905,33888.99949999999,17481.3187,0.8325999999999999
