,support,mape,rmse,mae,r2
train,1182.6,0.0279,9828.6444,4805.1050000000005,0.9844999999999999
cv,131.4,0.09169999999999999,26812.833400000003,15981.3386,0.8808
unobserved,146.0,0.0914,33098.6346,17583.3146,0.8402999999999998
