,support,mape,rmse,mae,r2
train,4045.3,0.08689999999999999,0.021399999999999995,0.016000000000000004,0.9488999999999999
cv,528.7,0.1304,0.034600000000000006,0.0254,0.8552
unobserved,588.0,0.12890000000000001,0.035800000000000005,0.0257,0.8549
