,support,mape,rmse,mae,r2
train,4045.3,0.08689999999999999,0.0215,0.016000000000000004,0.9461
cv,528.7,0.13119999999999998,0.0347,0.0254,0.8550999999999999
unobserved,588.0,0.1285,0.0355,0.025500000000000002,0.8561
