,support,mape,rmse,mae,r2
train,772.3,0.0511,2.2466,1.4461,0.9826999999999998
cv,92.7,0.10670000000000002,4.589499999999999,3.1078,0.9221999999999999
unobserved,103.0,0.1079,4.6314,3.2724999999999995,0.9212
