,support,mape,rmse,mae,r2
train,13373.9,0.3702,32.9541,20.9972,0.968
cv,1564.1,0.4074,39.4415,24.656599999999997,0.9528000000000001
unobserved,1738.0,0.45280000000000004,38.56009999999999,24.9042,0.9541000000000001
