,support,mape,rmse,mae,r2
train,24680.7,0.3906,1982240.8082000003,1217340.4664,0.8303999999999998
cv,2742.3,0.44329999999999997,2746477.3095,1462684.7008,0.6733
unobserved,3048.0,0.46370000000000006,2580537.4997,1447229.0378,0.6660999999999999
