,support,mape,rmse,mae,r2
train,668.0,0.0502,2.2054,1.4868,0.9824999999999999
cv,92.7,0.11320000000000001,4.6327,3.1817,0.9214
unobserved,103.0,0.1137,4.6722,3.3878,0.9198000000000002
