,support,mape,rmse,mae,r2
train,575.9,0.005199999999999999,0.1358,0.1028,1.0
cv,69.1,0.024699999999999996,1.8058999999999998,0.7384,0.9563999999999998
unobserved,77.0,0.0361,2.6102,1.156,0.9376000000000001
