,support,mape,rmse,mae,r2
train,335.5,4181653901270937.0,3.6908000000000003,2.4882999999999997,0.9846
cv,46.5,1.854577764439313e+16,34.3584,14.703800000000001,-0.8202
unobserved,52.0,1.4067789260687864e+16,153.6824,37.797900000000006,-0.0318
