,support,mape,rmse,mae,r2
train,398.5,5432433064958615.0,5.0634,3.3131999999999997,0.9861000000000001
cv,46.5,2.4486152266250344e+16,36.9664,16.445,-1.3298
unobserved,52.0,2.6863702894147316e+16,157.03519999999997,45.0081,-0.0771
