,support,mape,rmse,mae,r2
train,335.5,4977198049097914.0,4.661,3.0966,0.9888
cv,46.5,2.8103325107003732e+16,38.693,17.566300000000002,-2.0335
unobserved,52.0,2.5709615933702976e+16,156.2545,44.8702,-0.0663
