,support,mape,rmse,mae,r2
train,377.5,5233242691639655.0,4.9387,3.2276,0.9873
cv,46.5,2.526817615535841e+16,37.4007,16.8338,-1.5716999999999999
unobserved,52.0,2.6646406711729068e+16,156.10430000000002,44.5865,-0.0646
