,support,mape,rmse,mae,r2
train,418.5,5272802109803588.0,5.0715,3.2990000000000004,0.9858
cv,46.5,2.41595617265275e+16,37.1264,16.1567,-1.5527000000000002
unobserved,52.0,2.4190197028280104e+16,156.9097,44.9511,-0.07529999999999999
