,support,mape,rmse,mae,r2
train,606.9,0.0215,1.0208,0.6202,0.9884000000000001
cv,69.1,0.03149999999999999,1.3396000000000001,0.8775000000000001,0.9786999999999999
unobserved,77.0,0.039599999999999996,1.6268999999999998,1.1157,0.9730000000000001
