,support,mape,rmse,mae,r2
train,22829.7,0.384,1975908.6372999996,1205588.2994000004,0.8324
cv,2742.3,0.44580000000000003,2759203.3511,1477070.5232000002,0.6702
unobserved,3048.0,0.46610000000000007,2638200.2195,1466804.4712,0.6511
