,support,mape,rmse,mae,r2
train,1064.6,0.0259,5111.6773,3944.4892,0.9960000000000001
cv,131.4,0.08289999999999999,23927.8115,14305.525399999999,0.9065000000000001
unobserved,146.0,0.08879999999999999,31143.287099999998,16894.250500000002,0.8587
