,support,mape,rmse,mae,r2
train,1094.6,0.026500000000000003,5220.8336,4010.2368,0.9959000000000001
cv,131.4,0.08349999999999999,23887.9285,14391.473300000001,0.9071
unobserved,146.0,0.089,31411.2949,16990.173700000003,0.8562
