,support,mape,rmse,mae,r2
train,946.6,0.024399999999999998,4562.9742,3535.5072,0.9970000000000001
cv,131.4,0.08589999999999999,24173.050600000002,14881.8796,0.9047000000000001
unobserved,146.0,0.092,32388.172000000002,17528.0853,0.8472
