,support,mape,rmse,mae,r2
train,1094.6,0.0262,5294.542100000001,4087.808,0.9956999999999999
cv,131.4,0.08299999999999999,23717.475,14346.125600000003,0.9084000000000001
unobserved,146.0,0.08859999999999998,31554.6348,16927.572,0.8551
