,support,mape,rmse,mae,r2
train,1153.6,0.026500000000000003,5370.5761,4124.142900000001,0.9953999999999998
cv,131.4,0.08189999999999999,23650.237500000003,14137.892199999998,0.9083000000000002
unobserved,146.0,0.0875,30722.5864,16645.4638,0.8625999999999999
