,support,mape,rmse,mae,r2
train,20978.7,0.36749999999999994,1949653.4840000004,1177395.0483000001,0.844
cv,2742.3,0.4488,2775055.6567,1485828.6772,0.6663
unobserved,3048.0,0.47050000000000003,2651697.8898,1476545.8922000001,0.6474
