,support,mape,rmse,mae,r2
train,20978.7,0.43279999999999996,2092372.5566000002,1319412.9275,0.8327
cv,2742.3,0.4463000000000001,2749876.2658,1478506.0315999999,0.6723
unobserved,3048.0,0.4697,2608727.6174000003,1467356.5941,0.6588
