,support,mape,rmse,mae,r2
train,559.9,0.0183,0.7079,0.4654,0.9932000000000001
cv,69.1,0.03319999999999999,1.6598,0.962,0.9674999999999999
unobserved,77.0,0.036,1.7274999999999998,1.0095999999999998,0.9694999999999998
