,support,mape,rmse,mae,r2
train,15047.4,0.1656,42134.9114,29031.720699999998,0.874
cv,1857.6,0.182,48105.4205,32360.6777,0.8251
unobserved,2064.0,0.18069999999999997,46167.748999999996,31487.8078,0.845
