,support,mape,rmse,mae,r2
train,2063.2,0.1362,31750.232299999996,21692.530600000002,0.9456
cv,1857.6,0.30720000000000003,67933.13029999999,50760.97579999999,0.6507999999999999
unobserved,2064.0,0.3077,66678.1461,50463.735499999995,0.6757
