,support,mape,rmse,mae,r2
train,590.9,0.022299999999999997,1.037,0.6399,0.9879
cv,69.1,0.032299999999999995,1.3801,0.8974,0.9771999999999998
unobserved,77.0,0.03939999999999999,1.6232,1.1122,0.9728999999999999
