,support,mape,rmse,mae,r2
train,1182.6,0.028900000000000002,10241.5409,5016.3661999999995,0.9833000000000001
cv,131.4,0.0914,26526.5519,15767.758099999997,0.8836999999999999
unobserved,146.0,0.08879999999999999,33442.77509999999,17151.0856,0.8370999999999998
