,support,mape,rmse,mae,r2
train,1182.6,0.029000000000000005,10275.819899999999,5039.4075,0.9831000000000001
cv,131.4,0.09129999999999999,26491.0147,15769.292099999997,0.8839
unobserved,146.0,0.08889999999999999,33612.2922,17186.8117,0.8354999999999999
