,support,mape,rmse,mae,r2
train,1182.6,0.028600000000000004,10208.2314,5009.6824,0.9833000000000001
cv,131.4,0.0923,26615.6922,15898.829200000002,0.8827999999999999
unobserved,146.0,0.08959999999999999,33636.6673,17288.152299999998,0.8353999999999999
